x,y
0.20000000000000018, 2.90625196627448
0.2437563577935009, 2.927847317482091
0.3566433162250915, 2.9476931235075954
0.40179809959772683, 2.960592897424173
0.40000000000000036, 2.9791522978495264
0.5999999999999988, 2.9939472252140975
0.7999999999999998, 3.024346895765205
1, 3.06068577183276
1.2000000000000002, 3.0820876251695166
1.4000000000000004, 3.1109617439561457
1.5999999999999988, 3.122065732723324
1.799999999999999, 3.138871724310092
2, 3.1633644232052145
2.1999999999999993, 3.177360705128616
2.4000000000000004, 3.1889340792120136
2.5999999999999996, 3.1643133464191697
2.6595372682295313, 3.1362282807498856
2.6821146599158485, 3.1878273764161964
2.8000000000000007, 3.1100510201799088
3, 3.1023411861421537
3.200000000000001, 3.101043908019016
3.6000000000000014, 3.149609771841437
3.630365110741206, 3.124320797134583
3.652942502427523, 3.109436442615455
3.6755198941138403, 3.167981570390692
3.6755198941138403, 3.184850505512371
3.8000000000000007, 3.205141150768462
4.000000000000002, 3.2223411747475694
4.200000000000001, 3.237651151374278
4.4, 3.2507658930847305
4.600000000000001, 3.2619769964081877
4.8000000000000025, 3.2738303298981624
5.000000000000002, 3.2817119724736656
5.200000000000001, 3.2916927201750035
5.400000000000002, 3.301092789998931
5.600000000000003, 3.3089661784130087
5.8000000000000025, 3.3149277816496054
6.000000000000002, 3.3190522671130336
6.384806896472005, 3.286064116242443
6.400000000000004, 3.265978065973953
6.4073842881583225, 3.2424033429863335
6.4299616798446415, 3.3049176319666715
6.475116463217278, 3.3227788573896255
6.600000000000003, 3.233997697210928
6.8000000000000025, 3.2298182212534403
7.0000000000000036, 3.228383749248893
7.333057347297363, 3.2185883757557283
7.400789522356316, 3.2344650205761316
7.400789522356316, 3.2533185363003607
7.400000000000004, 3.281204122229057
7.378212130669999, 3.291025567748819
7.378212130669999, 3.305909922267947
7.445944305728952, 3.268202890819489
7.600000000000003, 3.3249059636158664
7.800000000000004, 3.3328348203582703
8.000000000000004, 3.3358956378163915
8.200000000000003, 3.3392645328291355
8.400000000000002, 3.3429441287935644
8.600000000000001, 3.3462127343581543
8.8, 3.3477102774667795
9, 3.347710349794987
9.2, 3.348505755739823
9.399999999999999, 3.3517370700417266
9.793993041106026, 3.3515552761266068
10.1326539164008, 3.353539856729157
10.155231308087115, 3.3376632119087537
10.155231308087115, 3.3158328252806992
10.155231308087115, 3.3019407610628457
10.199999999999998, 3.2874359063387457
10.245540874832388, 3.270187471422039
10.399999999999993, 3.258954744153427
10.599999999999996, 3.25597578384375
10.799999999999992, 3.2588849733365266
10.999999999999995, 3.2617936300081833
11.171213933971428, 3.269195181120764
11.19999999999999, 3.293685305928448
11.216368717344062, 3.3247634379921758
11.216368717344062, 3.3376632119087537
11.238946109030381, 3.311863664075598
11.261523500716697, 3.278125793832241
11.399999999999993, 3.350045445561982
11.599999999999989, 3.354859138734187
11.799999999999992, 3.3581718206161355
11.999999999999988, 3.361846639251377
12.19999999999999, 3.365170542660385
12.399999999999986, 3.3696238318798613
12.599999999999989, 3.373220622946094
12.799999999999985, 3.375103946336022
12.999999999999988, 3.3754956274270036
13.199999999999983, 3.3782918246512215
13.399999999999986, 3.3817062128379565
13.599999999999982, 3.3848180189895256
13.799999999999985, 3.3860482456428302
13.99999999999998, 3.386049614066949
14.199999999999983, 3.3872290036194785
14.399999999999979, 3.3915293110298954
14.599999999999982, 3.3923907016731842
14.799999999999978, 3.3940077895449345
14.99999999999998, 3.395693483712403
15.199999999999976, 3.396987173253917
15.399999999999979, 3.3956276407141175
15.599999999999975, 3.3975685804479347
15.799999999999978, 3.3997504728142456
15.999999999999973, 3.398673580216177
16.318859238451942, 3.3962083396839913
16.634942722060394, 3.3972006299852664
16.657520113746706, 3.3843008560686885
16.680097505433025, 3.3684242112482856
16.702674897119344, 3.3555244373317077
16.702674897119344, 3.34460924401768
16.680097505433025, 3.311863664075598
16.79999999999997, 3.3320130422260146
16.99999999999997, 3.3067731968897593
17.199999999999967, 3.3074807122844554
17.402574039395205, 3.3078945028704974
17.67350273963102, 3.305909922267947
17.741234914689976, 3.3158328252806992
17.741234914689976, 3.323771147690901
17.741234914689976, 3.334686341004928
17.741234914689976, 3.352547566427882
17.786389698062614, 3.347586114921506
17.79999999999997, 3.3688831929791654
17.808967089748933, 3.3813239851648627
17.854121873121564, 3.3872777269725143
17.999999999999964, 3.40085055530096
18.199999999999967, 3.4037651371030506
18.399999999999963, 3.4064078843489236
18.599999999999966, 3.4093524586374286
18.79999999999996, 3.4120219668740646
18.999999999999964, 3.413441918589041
19.19999999999996, 3.4156096385373265
19.399999999999963, 3.4161772348052
19.59999999999996, 3.4150687766940893
19.79999999999996, 3.414057451743852
19.999999999999957, 3.4156136621926745
20.19999999999996, 3.417323743934742
20.399999999999956, 3.4187221726233687
20.59999999999996, 3.418912361624469
20.799999999999955, 3.4189122779093135
20.999999999999957, 3.4189122947688766
21.199999999999953, 3.4189724841703475
21.399999999999956, 3.4200714400070793
21.59999999999995, 3.421491437024957
21.799999999999955, 3.422942552691506
21.99999999999995, 3.424134864474249
22.199999999999953, 3.424388793750216
22.39999999999995, 3.4243893774713228
22.59999999999995, 3.4243893525881948
22.799999999999947, 3.4245531537447778
23.114654136033664, 3.423992468119697
23.137231527719983, 3.414069565106945
23.199999999999946, 3.368541456733195
23.20496370277894, 3.353539856729157
23.20496370277894, 3.3406400828125795
23.22754109446526, 3.380331694863588
23.22754109446526, 3.3942237590814406
23.22754109446526, 3.400177500889092
23.39999999999995, 3.329817846637515
23.599999999999945, 3.32331041726336
23.799999999999947, 3.3230067684955955
24.040327195172708, 3.323771147690901
24.199999999999946, 3.3582779352272
24.24352372034957, 3.3684242112482856
24.266101112035884, 3.338655502210029
24.24352372034957, 3.3247634379921758
24.288678503722203, 3.3833085657674133
24.37898807046747, 3.4051389523954683
24.39999999999994, 3.3946047512508315
24.424142853840117, 3.4120849845043946
24.599999999999945, 3.418845249559798
24.79999999999994, 3.423058602123424
24.999999999999943, 3.4247355456403294
25.19999999999994, 3.4259639931503436
25.39999999999994, 3.4274243810709084
25.599999999999937, 3.4288268202312784
25.79999999999994, 3.429880061738471
25.999999999999936, 3.4298664745836405
26.19999999999994, 3.4298664772305894
26.399999999999928, 3.429866477332575
26.599999999999937, 3.4298664744988274
26.799999999999933, 3.4298664713416467
26.999999999999936, 3.429866469548302
27.199999999999932, 3.429866470723262
27.399999999999928, 3.4298664764709947
27.59999999999993, 3.429863477533657
27.799999999999933, 3.434247461274927
27.99999999999993, 3.4353431773414194
28.199999999999932, 3.435343575544943
28.399999999999928, 3.435343574932497
28.59999999999993, 3.4353435752349757
28.799999999999926, 3.4353435760224293
28.99999999999993, 3.435343576864909
29.199999999999925, 3.435343575792011
29.39999999999992, 3.43534012468876
29.599999999999923, 3.434912101882716
29.774984683497486, 3.427961629324798
29.774984683497486, 3.4041466620941927
29.799999999999926, 3.376433278052727
29.842716858556443, 3.386285436671239
29.842716858556443, 3.4160541457094955
29.887871641929074, 3.362470469440634
29.999999999999922, 3.3501250943507292
30.091068167105938, 3.338655502210029
30.199999999999925, 3.3300801365133066
30.39999999999992, 3.328523234575684
30.599999999999923, 3.3305801501259342
30.79999999999992, 3.3667099527442383
30.813544701068118, 3.380331694863588
30.813544701068118, 3.3942237590814406
30.83612209275443, 3.406131242696743
30.85869948444075, 3.419031016613321
30.83612209275443, 3.353539856729157
30.83612209275443, 3.3456015343189556
30.83612209275443, 3.328732599197277
31.199999999999918, 3.430068181518405
31.39999999999992, 3.433862530454171
31.599999999999916, 3.435343475244568
31.79999999999992, 3.4353889230097736
31.999999999999915, 3.4359420284272657
32.19999999999992, 3.4366509368462657
32.39999999999992, 3.437373922609881
32.59999999999992, 3.4379692600612244
32.799999999999926, 3.4404601751300135
32.99999999999993, 3.440820482811673
33.19999999999993, 3.4408206773933463
33.39999999999993, 3.4408206391048637
33.59999999999994, 3.440815918526691
33.79999999999994, 3.4408114835444774
33.99999999999994, 3.440810569814798
34.199999999999946, 3.4408164129942227
34.39999999999994, 3.442949442912118
34.59999999999995, 3.443559261672716
34.799999999999955, 3.4435592260681194
34.99999999999996, 3.4435591610203513
35.19999999999996, 3.4435590180655202
35.399999999999956, 3.443558908892646
35.599999999999966, 3.443558903964739
35.79999999999997, 3.443559073744809
35.99999999999997, 3.442719359744444
36.23211870578444, 3.4358999517349997
36.254696097470756, 3.4220078875171467
36.277273489157075, 3.406131242696743
36.277273489157075, 3.3942237590814406
36.34500566421603, 3.372393372453386
36.39999999999998, 3.3637251300114923
36.59999999999998, 3.3528094817948713
36.79999999999998, 3.340577064240192
36.999999999999986, 3.3366329129991223
37.27067872335507, 3.3426246634151298
37.31583350672771, 3.3604858888380837
37.31583350672771, 3.3743779530559364
37.39999999999999, 3.3856748817248903
37.40614307347298, 3.4170464360107706
37.4287204651593, 3.4031543717929176
37.47387524853193, 3.4309385002286237
37.8, 3.442052598788397
38, 3.4435698774955217
38.2, 3.443588620780922
38.400000000000006, 3.4467373218489756
38.60000000000001, 3.4490415722435133
38.80000000000001, 3.4490464063993986
39.000000000000014, 3.4490449675841655
39.20000000000002, 3.4490404303816495
39.40000000000002, 3.449036261742145
39.60000000000002, 3.4493457580104447
39.800000000000026, 3.4528740627921346
40.00000000000003, 3.4545132165895502
40.20000000000003, 3.454513468228268
40.400000000000034, 3.454513478762743
40.60000000000004, 3.4545134679767777
40.80000000000004, 3.454513446829018
41.00000000000004, 3.454513426275456
41.200000000000045, 3.4545134650547107
41.40000000000005, 3.454503527898188
41.60000000000005, 3.4567848990173515
41.800000000000054, 3.4573122392239215
42.00000000000006, 3.457378054962537
42.20000000000006, 3.4574127947798163
42.40000000000006, 3.457386612511935
42.600000000000065, 3.4572696619950696
42.77956229481667, 3.451776596555403
42.80213968650299, 3.4358999517349997
42.82471707818931, 3.4150618554082204
42.80000000000007, 3.4011510722816993
42.84729446987562, 3.386285436671239
43.00000000000007, 3.377934186233678
43.200000000000074, 3.3670145445478035
43.60000000000008, 3.361503516436927
43.79554492070098, 3.377354823959762
43.79554492070098, 3.3942237590814406
43.80000000000008, 3.4062253913000227
43.79554492070098, 3.4210155972158716
43.8181223123873, 3.3614781791393584
44.000000000000085, 3.4356154724303414
44.20000000000009, 3.444260050957921
44.40000000000009, 3.4541008779808564
44.600000000000094, 3.457248877372039
44.8000000000001, 3.4572516544335894
45.0000000000001, 3.4603085972045964
45.2000000000001, 3.4627391429726453
45.400000000000105, 3.4627215905401405
45.60000000000011, 3.4627121149220264
45.80000000000011, 3.4627083983971847
46.000000000000114, 3.462716928636972
46.20000000000012, 3.4660165211662335
46.40000000000012, 3.46821278242819
46.60000000000012, 3.468206869316333
46.800000000000125, 3.468510119695866
47.00000000000013, 3.469722428795456
47.20000000000013, 3.4711789179283876
47.400000000000134, 3.4725896645619483
47.600000000000136, 3.473664746163423
47.80000000000014, 3.473683274115009
48.00000000000014, 3.473683275827635
48.200000000000145, 3.4736835390774017
48.40000000000015, 3.473803570231346
48.60000000000015, 3.4744746583901356
48.80000000000015, 3.4752647091770053
49.000000000000156, 3.4759729805842134
49.20000000000016, 3.4763987306040134
49.372160667221536, 3.4765838540872833
49.417315450594174, 3.4448305644464767
49.43989284228049, 3.4299462099273486
49.417315450594174, 3.4041466620941927
49.40000000000016, 3.4155227663741425
49.43989284228049, 3.393231468780166
49.462470233966805, 3.4577303383630547
49.462470233966805, 3.4686455316770815
49.53020240902576, 3.380331694863588
49.7108215425163, 3.375370243357212
50.00000000000017, 3.372800887072168
50.20000000000017, 3.3647694131459636
50.400000000000176, 3.3614683509687886
